track_id,split,drummer,session,kit,take,stems_dir
Track00584,validation,drummer1,session1,brooklyn,257_funk-purdieshuffle_130_fill_4-4,data/StemGMD_org_9stem/validation/Track00584
Track04669,train,drummer1,session1,brooklyn,262_funk-purdieshuffle_130_fill_4-4,data/StemGMD_org_9stem/train/Track04669
Track04670,train,drummer1,session1,brooklyn,73_jazz_125_fill_4-4,data/StemGMD_org_9stem/train/Track04670
Track04671,train,drummer1,session1,brooklyn,158_latin-brazilian-baiao_95_fill_4-4,data/StemGMD_org_9stem/train/Track04671
Track04672,train,drummer1,session1,brooklyn,188_reggae_78_fill_4-4,data/StemGMD_org_9stem/train/Track04672
Track00585,validation,drummer1,session1,brooklyn,261_funk-purdieshuffle_130_fill_4-4,data/StemGMD_org_9stem/validation/Track00585
Track00586,validation,drummer1,session1,brooklyn,59_jazz_125_fill_4-4,data/StemGMD_org_9stem/validation/Track00586
Track04673,train,drummer1,session1,brooklyn,84_neworleans-funk_84_fill_4-4,data/StemGMD_org_9stem/train/Track04673
Track04674,train,drummer1,session1,brooklyn,116_funk_95_fill_4-4,data/StemGMD_org_9stem/train/Track04674
Track00587,validation,drummer1,session1,brooklyn,38_latin-samba_116_beat_4-4,data/StemGMD_org_9stem/validation/Track00587
Track04675,train,drummer1,session1,brooklyn,160_latin-brazilian-baiao_95_fill_4-4,data/StemGMD_org_9stem/train/Track04675
Track04676,train,drummer1,session1,brooklyn,56_jazz_125_fill_4-4,data/StemGMD_org_9stem/train/Track04676
Track04677,train,drummer1,session1,brooklyn,89_neworleans-funk_84_fill_4-4,data/StemGMD_org_9stem/train/Track04677
Track00588,validation,drummer1,session1,brooklyn,133_funk-fast_125_fill_4-4,data/StemGMD_org_9stem/validation/Track00588
Track00589,validation,drummer1,session1,brooklyn,145_latin-brazilian-baiao_95_beat_4-4,data/StemGMD_org_9stem/validation/Track00589
Track00618,test,drummer1,session1,brooklyn,93_neworleans-funk_84_fill_4-4,data/StemGMD_org_9stem/test/Track00618
Track04678,train,drummer1,session1,brooklyn,264_funk-purdieshuffle_130_fill_4-4,data/StemGMD_org_9stem/train/Track04678
Track04679,train,drummer1,session1,brooklyn,208_rock-halftime_140_fill_4-4,data/StemGMD_org_9stem/train/Track04679
Track00590,validation,drummer1,session1,brooklyn,157_latin-brazilian-baiao_95_fill_4-4,data/StemGMD_org_9stem/validation/Track00590
Track04680,train,drummer1,session1,brooklyn,129_funk-fast_125_fill_4-4,data/StemGMD_org_9stem/train/Track04680
Track00619,test,drummer1,session1,brooklyn,212_rock-halftime_140_fill_4-4,data/StemGMD_org_9stem/test/Track00619
Track04681,train,drummer1,session1,brooklyn,265_funk-purdieshuffle_130_fill_4-4,data/StemGMD_org_9stem/train/Track04681
Track04682,train,drummer1,session1,brooklyn,179_afrocuban_105_fill_4-4,data/StemGMD_org_9stem/train/Track04682
Track04683,train,drummer1,session1,brooklyn,92_neworleans-funk_84_fill_4-4,data/StemGMD_org_9stem/train/Track04683
Track04684,train,drummer1,session1,brooklyn,155_latin-brazilian-baiao_95_fill_4-4,data/StemGMD_org_9stem/train/Track04684
Track04685,train,drummer1,session1,brooklyn,10_jazz-funk_116_fill_4-4,data/StemGMD_org_9stem/train/Track04685
Track00620,test,drummer1,session1,brooklyn,105_funk_95_fill_4-4,data/StemGMD_org_9stem/test/Track00620
Track04686,train,drummer1,session1,brooklyn,215_rock-halftime_140_fill_4-4,data/StemGMD_org_9stem/train/Track04686
Track00591,validation,drummer1,session1,brooklyn,30_latin-samba_116_fill_4-4,data/StemGMD_org_9stem/validation/Track00591
Track04687,train,drummer1,session1,brooklyn,247_funk-purdieshuffle_130_fill_4-4,data/StemGMD_org_9stem/train/Track04687
Track00592,validation,drummer1,session1,brooklyn,62_jazz_125_fill_4-4,data/StemGMD_org_9stem/validation/Track00592
Track04688,train,drummer1,session1,brooklyn,113_funk_95_fill_4-4,data/StemGMD_org_9stem/train/Track04688
Track04689,train,drummer1,session1,brooklyn,268_funk-purdieshuffle_130_fill_4-4,data/StemGMD_org_9stem/train/Track04689
Track04690,train,drummer1,session1,brooklyn,11_jazz-funk_116_fill_4-4,data/StemGMD_org_9stem/train/Track04690
Track00593,validation,drummer1,session1,brooklyn,16_jazz-funk_116_fill_4-4,data/StemGMD_org_9stem/validation/Track00593
Track04691,train,drummer1,session1,brooklyn,33_latin-samba_116_fill_4-4,data/StemGMD_org_9stem/train/Track04691
Track04692,train,drummer1,session1,brooklyn,66_jazz_125_fill_4-4,data/StemGMD_org_9stem/train/Track04692
Track04693,train,drummer1,session1,brooklyn,114_funk_95_fill_4-4,data/StemGMD_org_9stem/train/Track04693
Track04694,train,drummer1,session1,brooklyn,125_funk_95_fill_4-4,data/StemGMD_org_9stem/train/Track04694
Track00594,validation,drummer1,session1,brooklyn,99_neworleans-funk_84_fill_4-4,data/StemGMD_org_9stem/validation/Track00594
Track04695,train,drummer1,session1,brooklyn,165_latin-brazilian-baiao_95_fill_4-4,data/StemGMD_org_9stem/train/Track04695
Track04696,train,drummer1,session1,brooklyn,230_rock-halftime_140_fill_4-4,data/StemGMD_org_9stem/train/Track04696
Track04697,train,drummer1,session1,brooklyn,254_funk-purdieshuffle_130_fill_4-4,data/StemGMD_org_9stem/train/Track04697
Track04698,train,drummer1,session1,brooklyn,201_reggae-slow_64_beat_4-4,data/StemGMD_org_9stem/train/Track04698
Track04699,train,drummer1,session1,brooklyn,142_funk-fast_125_fill_4-4,data/StemGMD_org_9stem/train/Track04699
Track04700,train,drummer1,session1,brooklyn,127_funk-fast_125_fill_4-4,data/StemGMD_org_9stem/train/Track04700
Track04701,train,drummer1,session1,brooklyn,184_reggae_78_beat_4-4,data/StemGMD_org_9stem/train/Track04701
Track04702,train,drummer1,session1,brooklyn,178_afrocuban_105_fill_4-4,data/StemGMD_org_9stem/train/Track04702
Track00595,validation,drummer1,session1,brooklyn,171_latin-brazilian-baiao_95_fill_4-4,data/StemGMD_org_9stem/validation/Track00595
Track00621,test,drummer1,session1,brooklyn,4_jazz-funk_116_beat_4-4,data/StemGMD_org_9stem/test/Track00621
Track00596,validation,drummer1,session1,brooklyn,121_funk_95_fill_4-4,data/StemGMD_org_9stem/validation/Track00596
Track04703,train,drummer1,session1,brooklyn,70_jazz_125_fill_4-4,data/StemGMD_org_9stem/train/Track04703
Track04704,train,drummer1,session1,brooklyn,249_funk-purdieshuffle_130_fill_4-4,data/StemGMD_org_9stem/train/Track04704
Track04705,train,drummer1,session1,brooklyn,27_jazz-funk_116_fill_4-4,data/StemGMD_org_9stem/train/Track04705
Track04706,train,drummer1,session1,brooklyn,5_jazz-funk_116_beat_4-4,data/StemGMD_org_9stem/train/Track04706
Track04707,train,drummer1,session1,brooklyn,90_neworleans-funk_84_fill_4-4,data/StemGMD_org_9stem/train/Track04707
Track04708,train,drummer1,session1,brooklyn,112_funk_95_fill_4-4,data/StemGMD_org_9stem/train/Track04708
Track04709,train,drummer1,session1,brooklyn,252_funk-purdieshuffle_130_fill_4-4,data/StemGMD_org_9stem/train/Track04709
Track04710,train,drummer1,session1,brooklyn,122_funk_95_fill_4-4,data/StemGMD_org_9stem/train/Track04710
Track04711,train,drummer1,session1,brooklyn,12_jazz-funk_116_fill_4-4,data/StemGMD_org_9stem/train/Track04711
Track04712,train,drummer1,session1,brooklyn,26_jazz-funk_116_fill_4-4,data/StemGMD_org_9stem/train/Track04712
Track04713,train,drummer1,session1,brooklyn,217_rock-halftime_140_fill_4-4,data/StemGMD_org_9stem/train/Track04713
Track04714,train,drummer1,session1,brooklyn,175_latin-brazilian-baiao_95_fill_4-4,data/StemGMD_org_9stem/train/Track04714
Track04715,train,drummer1,session1,brooklyn,222_rock-halftime_140_fill_4-4,data/StemGMD_org_9stem/train/Track04715
Track00597,validation,drummer1,session1,brooklyn,216_rock-halftime_140_fill_4-4,data/StemGMD_org_9stem/validation/Track00597
Track04716,train,drummer1,session1,brooklyn,77_jazz-mediumfast_180_beat_4-4,data/StemGMD_org_9stem/train/Track04716
Track04717,train,drummer1,session1,brooklyn,267_funk-purdieshuffle_130_fill_4-4,data/StemGMD_org_9stem/train/Track04717
Track04718,train,drummer1,session1,brooklyn,186_reggae_78_fill_4-4,data/StemGMD_org_9stem/train/Track04718
Track04719,train,drummer1,session1,brooklyn,75_jazz_125_beat_4-4,data/StemGMD_org_9stem/train/Track04719
Track04720,train,drummer1,session1,brooklyn,251_funk-purdieshuffle_130_fill_4-4,data/StemGMD_org_9stem/train/Track04720
Track04721,train,drummer1,session1,brooklyn,181_afrocuban_105_fill_4-4,data/StemGMD_org_9stem/train/Track04721
Track04722,train,drummer1,session1,brooklyn,107_funk_95_fill_4-4,data/StemGMD_org_9stem/train/Track04722
Track04723,train,drummer1,session1,brooklyn,248_funk-purdieshuffle_130_fill_4-4,data/StemGMD_org_9stem/train/Track04723
Track04724,train,drummer1,session1,brooklyn,193_reggae_78_fill_4-4,data/StemGMD_org_9stem/train/Track04724
Track04725,train,drummer1,session1,brooklyn,69_jazz_125_fill_4-4,data/StemGMD_org_9stem/train/Track04725
Track04726,train,drummer1,session1,brooklyn,57_jazz_125_fill_4-4,data/StemGMD_org_9stem/train/Track04726
Track04727,train,drummer1,session1,brooklyn,50_jazz_125_beat_4-4,data/StemGMD_org_9stem/train/Track04727
Track04728,train,drummer1,session1,brooklyn,182_afrocuban_105_fill_4-4,data/StemGMD_org_9stem/train/Track04728
Track00622,test,drummer1,session1,brooklyn,18_jazz-funk_116_fill_4-4,data/StemGMD_org_9stem/test/Track00622
Track04729,train,drummer1,session1,brooklyn,190_reggae_78_fill_4-4,data/StemGMD_org_9stem/train/Track04729
Track04730,train,drummer1,session1,brooklyn,169_latin-brazilian-baiao_95_fill_4-4,data/StemGMD_org_9stem/train/Track04730
Track00598,validation,drummer1,session1,brooklyn,205_rock-halftime_140_fill_4-4,data/StemGMD_org_9stem/validation/Track00598
Track04731,train,drummer1,session1,brooklyn,58_jazz_125_fill_4-4,data/StemGMD_org_9stem/train/Track04731
Track00599,validation,drummer1,session1,brooklyn,126_funk-fast_125_beat_4-4,data/StemGMD_org_9stem/validation/Track00599
Track04732,train,drummer1,session1,brooklyn,55_jazz_125_fill_4-4,data/StemGMD_org_9stem/train/Track04732
Track04733,train,drummer1,session1,brooklyn,65_jazz_125_fill_4-4,data/StemGMD_org_9stem/train/Track04733
Track04734,train,drummer1,session1,brooklyn,123_funk_95_fill_4-4,data/StemGMD_org_9stem/train/Track04734
Track04735,train,drummer1,session1,brooklyn,6_jazz-funk_116_fill_4-4,data/StemGMD_org_9stem/train/Track04735
Track04736,train,drummer1,session1,brooklyn,221_rock-halftime_140_fill_4-4,data/StemGMD_org_9stem/train/Track04736
Track04737,train,drummer1,session1,brooklyn,128_funk-fast_125_fill_4-4,data/StemGMD_org_9stem/train/Track04737
Track04738,train,drummer1,session1,brooklyn,134_funk-fast_125_fill_4-4,data/StemGMD_org_9stem/train/Track04738
Track04739,train,drummer1,session1,brooklyn,237_rock-halftime_140_fill_4-4,data/StemGMD_org_9stem/train/Track04739
Track04740,train,drummer1,session1,brooklyn,243_funk-purdieshuffle_130_fill_4-4,data/StemGMD_org_9stem/train/Track04740
Track04741,train,drummer1,session1,brooklyn,139_funk-fast_125_fill_4-4,data/StemGMD_org_9stem/train/Track04741
Track04742,train,drummer1,session1,brooklyn,21_jazz-funk_116_fill_4-4,data/StemGMD_org_9stem/train/Track04742
Track04743,train,drummer1,session1,brooklyn,46_latin-samba_116_fill_4-4,data/StemGMD_org_9stem/train/Track04743
Track00600,validation,drummer1,session1,brooklyn,203_rock-halftime_140_fill_4-4,data/StemGMD_org_9stem/validation/Track00600
Track00623,test,drummer1,session1,brooklyn,207_rock-halftime_140_fill_4-4,data/StemGMD_org_9stem/test/Track00623
Track00601,validation,drummer1,session1,brooklyn,41_latin-samba_116_fill_4-4,data/StemGMD_org_9stem/validation/Track00601
Track04744,train,drummer1,session1,brooklyn,68_jazz_125_fill_4-4,data/StemGMD_org_9stem/train/Track04744
Track04745,train,drummer1,session1,brooklyn,148_latin-brazilian-baiao_95_fill_4-4,data/StemGMD_org_9stem/train/Track04745
Track00602,validation,drummer1,session1,brooklyn,7_jazz-funk_116_fill_4-4,data/StemGMD_org_9stem/validation/Track00602
Track04746,train,drummer1,session1,brooklyn,95_neworleans-funk_84_fill_4-4,data/StemGMD_org_9stem/train/Track04746
Track04747,train,drummer1,session1,brooklyn,130_funk-fast_125_fill_4-4,data/StemGMD_org_9stem/train/Track04747
Track04748,train,drummer1,session1,brooklyn,173_latin-brazilian-baiao_95_fill_4-4,data/StemGMD_org_9stem/train/Track04748
Track00603,validation,drummer1,session1,brooklyn,147_latin-brazilian-baiao_95_fill_4-4,data/StemGMD_org_9stem/validation/Track00603
Track04749,train,drummer1,session1,brooklyn,176_afrocuban_105_beat_4-4,data/StemGMD_org_9stem/train/Track04749
Track04750,train,drummer1,session1,brooklyn,245_funk-purdieshuffle_130_fill_4-4,data/StemGMD_org_9stem/train/Track04750
Track04751,train,drummer1,session1,brooklyn,224_rock-halftime_140_fill_4-4,data/StemGMD_org_9stem/train/Track04751
Track04752,train,drummer1,session1,brooklyn,109_funk_95_fill_4-4,data/StemGMD_org_9stem/train/Track04752
Track04753,train,drummer1,session1,brooklyn,170_latin-brazilian-baiao_95_fill_4-4,data/StemGMD_org_9stem/train/Track04753
Track00604,validation,drummer1,session1,brooklyn,61_jazz_125_fill_4-4,data/StemGMD_org_9stem/validation/Track00604
Track04754,train,drummer1,session1,brooklyn,234_rock-halftime_140_fill_4-4,data/StemGMD_org_9stem/train/Track04754
Track04755,train,drummer1,session1,brooklyn,120_funk_95_fill_4-4,data/StemGMD_org_9stem/train/Track04755
Track04756,train,drummer1,session1,brooklyn,24_jazz-funk_116_fill_4-4,data/StemGMD_org_9stem/train/Track04756
Track04757,train,drummer1,session1,brooklyn,63_jazz_125_fill_4-4,data/StemGMD_org_9stem/train/Track04757
Track04758,train,drummer1,session1,brooklyn,97_neworleans-funk_84_fill_4-4,data/StemGMD_org_9stem/train/Track04758
Track04759,train,drummer1,session1,brooklyn,9_jazz-funk_116_fill_4-4,data/StemGMD_org_9stem/train/Track04759
Track04760,train,drummer1,session1,brooklyn,260_funk-purdieshuffle_130_fill_4-4,data/StemGMD_org_9stem/train/Track04760
Track00624,test,drummer1,session1,brooklyn,28_latin-samba_116_beat_4-4,data/StemGMD_org_9stem/test/Track00624
Track04761,train,drummer1,session1,brooklyn,118_funk_95_fill_4-4,data/StemGMD_org_9stem/train/Track04761
Track04762,train,drummer1,session1,brooklyn,119_funk_95_fill_4-4,data/StemGMD_org_9stem/train/Track04762
Track04763,train,drummer1,session1,brooklyn,233_rock-halftime_140_fill_4-4,data/StemGMD_org_9stem/train/Track04763
Track04764,train,drummer1,session1,brooklyn,76_jazz-mediumfast_180_beat_4-4,data/StemGMD_org_9stem/train/Track04764
Track04765,train,drummer1,session1,brooklyn,263_funk-purdieshuffle_130_fill_4-4,data/StemGMD_org_9stem/train/Track04765
Track04766,train,drummer1,session1,brooklyn,74_jazz_125_fill_4-4,data/StemGMD_org_9stem/train/Track04766
Track04767,train,drummer1,session1,brooklyn,199_reggae_78_fill_4-4,data/StemGMD_org_9stem/train/Track04767
Track04768,train,drummer1,session1,brooklyn,228_rock-halftime_140_fill_4-4,data/StemGMD_org_9stem/train/Track04768
Track04769,train,drummer1,session1,brooklyn,226_rock-halftime_140_fill_4-4,data/StemGMD_org_9stem/train/Track04769
Track04770,train,drummer1,session1,brooklyn,36_latin-samba_116_fill_4-4,data/StemGMD_org_9stem/train/Track04770
Track00605,validation,drummer1,session1,brooklyn,17_jazz-funk_116_fill_4-4,data/StemGMD_org_9stem/validation/Track00605
Track04771,train,drummer1,session1,brooklyn,67_jazz_125_fill_4-4,data/StemGMD_org_9stem/train/Track04771
Track04772,train,drummer1,session1,brooklyn,240_funk-purdieshuffle_130_fill_4-4,data/StemGMD_org_9stem/train/Track04772
Track04773,train,drummer1,session1,brooklyn,149_latin-brazilian-baiao_95_fill_4-4,data/StemGMD_org_9stem/train/Track04773
Track04774,train,drummer1,session1,brooklyn,83_neworleans-funk_84_fill_4-4,data/StemGMD_org_9stem/train/Track04774
Track04775,train,drummer1,session1,brooklyn,86_neworleans-funk_84_fill_4-4,data/StemGMD_org_9stem/train/Track04775
Track00606,validation,drummer1,session1,brooklyn,238_rock-halftime_140_fill_4-4,data/StemGMD_org_9stem/validation/Track00606
Track00625,test,drummer1,session1,brooklyn,98_neworleans-funk_84_fill_4-4,data/StemGMD_org_9stem/test/Track00625
Track04776,train,drummer1,session1,brooklyn,223_rock-halftime_140_fill_4-4,data/StemGMD_org_9stem/train/Track04776
Track04777,train,drummer1,session1,brooklyn,161_latin-brazilian-baiao_95_fill_4-4,data/StemGMD_org_9stem/train/Track04777
Track04778,train,drummer1,session1,brooklyn,225_rock-halftime_140_fill_4-4,data/StemGMD_org_9stem/train/Track04778
Track00626,test,drummer1,session1,brooklyn,194_reggae_78_fill_4-4,data/StemGMD_org_9stem/test/Track00626
Track04779,train,drummer1,session1,brooklyn,80_dance-breakbeat_170_beat_4-4,data/StemGMD_org_9stem/train/Track04779
Track04780,train,drummer1,session1,brooklyn,210_rock-halftime_140_fill_4-4,data/StemGMD_org_9stem/train/Track04780
Track04781,train,drummer1,session1,brooklyn,42_latin-samba_116_fill_4-4,data/StemGMD_org_9stem/train/Track04781
Track04782,train,drummer1,session1,brooklyn,115_funk_95_fill_4-4,data/StemGMD_org_9stem/train/Track04782
Track04783,train,drummer1,session1,brooklyn,164_latin-brazilian-baiao_95_fill_4-4,data/StemGMD_org_9stem/train/Track04783
Track00627,test,drummer1,session1,brooklyn,29_latin-samba_116_fill_4-4,data/StemGMD_org_9stem/test/Track00627
Track04784,train,drummer1,session1,brooklyn,53_jazz_125_fill_4-4,data/StemGMD_org_9stem/train/Track04784
Track00607,validation,drummer1,session1,brooklyn,2_funk_80_beat_4-4,data/StemGMD_org_9stem/validation/Track00607
Track04785,train,drummer1,session1,brooklyn,232_rock-halftime_140_fill_4-4,data/StemGMD_org_9stem/train/Track04785
Track04786,train,drummer1,session1,brooklyn,81_dance-breakbeat_170_beat_4-4,data/StemGMD_org_9stem/train/Track04786
Track00608,validation,drummer1,session1,brooklyn,196_reggae_78_fill_4-4,data/StemGMD_org_9stem/validation/Track00608
Track04787,train,drummer1,session1,brooklyn,101_dance-disco_120_beat_4-4,data/StemGMD_org_9stem/train/Track04787
Track04788,train,drummer1,session1,brooklyn,146_latin-brazilian-baiao_95_beat_4-4,data/StemGMD_org_9stem/train/Track04788
Track04789,train,drummer1,session1,brooklyn,202_rock-halftime_140_beat_4-4,data/StemGMD_org_9stem/train/Track04789
Track04790,train,drummer1,session1,brooklyn,214_rock-halftime_140_fill_4-4,data/StemGMD_org_9stem/train/Track04790
Track04791,train,drummer1,session1,brooklyn,108_funk_95_fill_4-4,data/StemGMD_org_9stem/train/Track04791
Track04792,train,drummer1,session1,brooklyn,35_latin-samba_116_fill_4-4,data/StemGMD_org_9stem/train/Track04792
Track04793,train,drummer1,session1,brooklyn,256_funk-purdieshuffle_130_fill_4-4,data/StemGMD_org_9stem/train/Track04793
Track04794,train,drummer1,session1,brooklyn,52_jazz_125_beat_4-4,data/StemGMD_org_9stem/train/Track04794
Track04795,train,drummer1,session1,brooklyn,110_funk_95_fill_4-4,data/StemGMD_org_9stem/train/Track04795
Track04796,train,drummer1,session1,brooklyn,227_rock-halftime_140_fill_4-4,data/StemGMD_org_9stem/train/Track04796
Track04797,train,drummer1,session1,brooklyn,151_latin-brazilian-baiao_95_fill_4-4,data/StemGMD_org_9stem/train/Track04797
Track04798,train,drummer1,session1,brooklyn,180_afrocuban_105_fill_4-4,data/StemGMD_org_9stem/train/Track04798
Track04799,train,drummer1,session1,brooklyn,168_latin-brazilian-baiao_95_fill_4-4,data/StemGMD_org_9stem/train/Track04799
Track04800,train,drummer1,session1,brooklyn,177_afrocuban_105_fill_4-4,data/StemGMD_org_9stem/train/Track04800
Track00609,validation,drummer1,session1,brooklyn,60_jazz_125_fill_4-4,data/StemGMD_org_9stem/validation/Track00609
Track04801,train,drummer1,session1,brooklyn,32_latin-samba_116_fill_4-4,data/StemGMD_org_9stem/train/Track04801
Track04802,train,drummer1,session1,brooklyn,204_rock-halftime_140_fill_4-4,data/StemGMD_org_9stem/train/Track04802
Track04803,train,drummer1,session1,brooklyn,213_rock-halftime_140_fill_4-4,data/StemGMD_org_9stem/train/Track04803
Track04804,train,drummer1,session1,brooklyn,48_jazz_93_beat_4-4,data/StemGMD_org_9stem/train/Track04804
Track04805,train,drummer1,session1,brooklyn,241_funk-purdieshuffle_130_fill_4-4,data/StemGMD_org_9stem/train/Track04805
Track04806,train,drummer1,session1,brooklyn,143_funk-fast_125_fill_4-4,data/StemGMD_org_9stem/train/Track04806
Track04807,train,drummer1,session1,brooklyn,200_reggae_78_fill_4-4,data/StemGMD_org_9stem/train/Track04807
Track04808,train,drummer1,session1,brooklyn,136_funk-fast_125_fill_4-4,data/StemGMD_org_9stem/train/Track04808
Track04809,train,drummer1,session1,brooklyn,39_latin-samba_116_fill_4-4,data/StemGMD_org_9stem/train/Track04809
Track04810,train,drummer1,session1,brooklyn,104_funk_95_fill_4-4,data/StemGMD_org_9stem/train/Track04810
Track04811,train,drummer1,session1,brooklyn,163_latin-brazilian-baiao_95_fill_4-4,data/StemGMD_org_9stem/train/Track04811
Track04812,train,drummer1,session1,brooklyn,229_rock-halftime_140_fill_4-4,data/StemGMD_org_9stem/train/Track04812
Track04813,train,drummer1,session1,brooklyn,51_rock-shuffle_125_beat_4-4,data/StemGMD_org_9stem/train/Track04813
Track04814,train,drummer1,session1,brooklyn,79_latin-reggaeton_90_beat_4-4,data/StemGMD_org_9stem/train/Track04814
Track04815,train,drummer1,session1,brooklyn,174_latin-brazilian-baiao_95_fill_4-4,data/StemGMD_org_9stem/train/Track04815
Track04816,train,drummer1,session1,brooklyn,195_reggae_78_fill_4-4,data/StemGMD_org_9stem/train/Track04816
Track04817,train,drummer1,session1,brooklyn,138_funk-fast_125_fill_4-4,data/StemGMD_org_9stem/train/Track04817
Track00628,test,drummer1,session1,brooklyn,250_funk-purdieshuffle_130_fill_4-4,data/StemGMD_org_9stem/test/Track00628
Track04818,train,drummer1,session1,brooklyn,124_funk_95_fill_4-4,data/StemGMD_org_9stem/train/Track04818
Track04819,train,drummer1,session1,brooklyn,64_jazz_125_fill_4-4,data/StemGMD_org_9stem/train/Track04819
Track04820,train,drummer1,session1,brooklyn,137_funk-fast_125_fill_4-4,data/StemGMD_org_9stem/train/Track04820
Track04821,train,drummer1,session1,brooklyn,37_latin-samba_116_fill_4-4,data/StemGMD_org_9stem/train/Track04821
Track04822,train,drummer1,session1,brooklyn,152_latin-brazilian-baiao_95_fill_4-4,data/StemGMD_org_9stem/train/Track04822
Track04823,train,drummer1,session1,brooklyn,135_funk-fast_125_fill_4-4,data/StemGMD_org_9stem/train/Track04823
Track04824,train,drummer1,session1,brooklyn,187_reggae_78_fill_4-4,data/StemGMD_org_9stem/train/Track04824
Track04825,train,drummer1,session1,brooklyn,183_afrocuban_105_beat_4-4,data/StemGMD_org_9stem/train/Track04825
Track04826,train,drummer1,session1,brooklyn,192_reggae_78_fill_4-4,data/StemGMD_org_9stem/train/Track04826
Track04827,train,drummer1,session1,brooklyn,3_funk_80_beat_4-4,data/StemGMD_org_9stem/train/Track04827
Track04828,train,drummer1,session1,brooklyn,49_jazz_125_beat_4-4,data/StemGMD_org_9stem/train/Track04828
Track00629,test,drummer1,session1,brooklyn,141_funk-fast_125_fill_4-4,data/StemGMD_org_9stem/test/Track00629
Track04829,train,drummer1,session1,brooklyn,258_funk-purdieshuffle_130_fill_4-4,data/StemGMD_org_9stem/train/Track04829
Track04830,train,drummer1,session1,brooklyn,8_jazz-funk_116_fill_4-4,data/StemGMD_org_9stem/train/Track04830
Track04831,train,drummer1,session1,brooklyn,131_funk-fast_125_fill_4-4,data/StemGMD_org_9stem/train/Track04831
Track04832,train,drummer1,session1,brooklyn,235_rock-halftime_140_fill_4-4,data/StemGMD_org_9stem/train/Track04832
Track04833,train,drummer1,session1,brooklyn,44_latin-samba_116_fill_4-4,data/StemGMD_org_9stem/train/Track04833
Track04834,train,drummer1,session1,brooklyn,167_latin-brazilian-baiao_95_fill_4-4,data/StemGMD_org_9stem/train/Track04834
Track04835,train,drummer1,session1,brooklyn,102_funk_95_beat_4-4,data/StemGMD_org_9stem/train/Track04835
Track00630,test,drummer1,session1,brooklyn,189_reggae_78_fill_4-4,data/StemGMD_org_9stem/test/Track00630
Track04836,train,drummer1,session1,brooklyn,13_jazz-funk_116_fill_4-4,data/StemGMD_org_9stem/train/Track04836
Track04837,train,drummer1,session1,brooklyn,25_jazz-funk_116_fill_4-4,data/StemGMD_org_9stem/train/Track04837
Track04838,train,drummer1,session1,brooklyn,34_latin-samba_116_fill_4-4,data/StemGMD_org_9stem/train/Track04838
Track04839,train,drummer1,session1,brooklyn,78_jazz-fast_290_beat_4-4,data/StemGMD_org_9stem/train/Track04839
Track00610,validation,drummer1,session1,brooklyn,31_latin-samba_116_fill_4-4,data/StemGMD_org_9stem/validation/Track00610
Track04840,train,drummer1,session1,brooklyn,206_rock-halftime_140_fill_4-4,data/StemGMD_org_9stem/train/Track04840
Track04841,train,drummer1,session1,brooklyn,94_neworleans-funk_84_fill_4-4,data/StemGMD_org_9stem/train/Track04841
Track04842,train,drummer1,session1,brooklyn,15_jazz-funk_116_fill_4-4,data/StemGMD_org_9stem/train/Track04842
Track04843,train,drummer1,session1,brooklyn,91_neworleans-funk_84_fill_4-4,data/StemGMD_org_9stem/train/Track04843
Track04844,train,drummer1,session1,brooklyn,211_rock-halftime_140_fill_4-4,data/StemGMD_org_9stem/train/Track04844
Track04845,train,drummer1,session1,brooklyn,150_latin-brazilian-baiao_95_fill_4-4,data/StemGMD_org_9stem/train/Track04845
Track04846,train,drummer1,session1,brooklyn,191_reggae_78_fill_4-4,data/StemGMD_org_9stem/train/Track04846
Track04847,train,drummer1,session1,brooklyn,220_rock-halftime_140_fill_4-4,data/StemGMD_org_9stem/train/Track04847
Track04848,train,drummer1,session1,brooklyn,144_funk-fast_125_fill_4-4,data/StemGMD_org_9stem/train/Track04848
Track04849,train,drummer1,session1,brooklyn,20_jazz-funk_116_fill_4-4,data/StemGMD_org_9stem/train/Track04849
Track04850,train,drummer1,session1,brooklyn,72_jazz_125_fill_4-4,data/StemGMD_org_9stem/train/Track04850
Track04851,train,drummer1,session1,brooklyn,154_latin-brazilian-baiao_95_fill_4-4,data/StemGMD_org_9stem/train/Track04851
Track00611,validation,drummer1,session1,brooklyn,218_rock-halftime_140_fill_4-4,data/StemGMD_org_9stem/validation/Track00611
Track04852,train,drummer1,session1,brooklyn,117_funk_95_fill_4-4,data/StemGMD_org_9stem/train/Track04852
Track04853,train,drummer1,session1,brooklyn,82_neworleans-funk_84_beat_4-4,data/StemGMD_org_9stem/train/Track04853
Track04854,train,drummer1,session1,brooklyn,19_jazz-funk_116_fill_4-4,data/StemGMD_org_9stem/train/Track04854
Track04855,train,drummer1,session1,brooklyn,246_funk-purdieshuffle_130_fill_4-4,data/StemGMD_org_9stem/train/Track04855
Track00612,validation,drummer1,session1,brooklyn,236_rock-halftime_140_fill_4-4,data/StemGMD_org_9stem/validation/Track00612
Track04856,train,drummer1,session1,brooklyn,266_funk-purdieshuffle_130_fill_4-4,data/StemGMD_org_9stem/train/Track04856
Track04857,train,drummer1,session1,retro_rock,106_funk_95_fill_4-4,data/StemGMD_org_9stem/train/Track04857
Track04858,train,drummer1,session1,retro_rock,156_latin-brazilian-baiao_95_fill_4-4,data/StemGMD_org_9stem/train/Track04858
